df_2_cv,df_2_tf,df_3_cv,df_3_tf,df_4_cv,df_4_tf
0.5700390023532614,0.5493450230199598,0.5429690885106101,0.5484475762184241,0.5123257559168057,0.5586083826753593
0.548895145161621,0.5108161310151362,0.45987280426625926,0.5196035326409134,0.4243200916841584,0.47812510354808324
0.5227811974651895,0.5231282304657912,0.5392357530094551,0.5077989795743759,0.4721873440250552,0.4449719037927933
0.4712614354477684,0.462713565367296,0.4753294030824206,0.4434766306705211,0.43077384866246166,0.4104461329408798
0.47601062934783106,0.47601062934783106,0.4911050568029782,0.5189611125347379,0.49447689137693107,0.5042338417310696
0.516493083694598,0.5053462357796388,0.5241674768170338,0.4879534796491384,0.48626169846382244,0.5135646450424454
0.4919063212315449,0.49170204992707117,0.4267241859467094,0.4513018023980556,0.37134581770333286,0.443930019590115
0.5360616452112831,0.5284272640308008,0.5152483262488089,0.534271009426903,0.5121705501755945,0.5185666764214585
0.4867672404104487,0.49318723555822763,0.46877787243426616,0.44144462246465455,0.40868847889022586,0.4766348129593364
0.4888985008859902,0.5020643203466506,0.5056527533414952,0.4572772534590689,0.4290293654684813,0.45983816834474966
0.5225733355851866,0.4913946972556105,0.45022510197838767,0.4788875436023969,0.4843349108598159,0.43183401014446104
0.5337058996956691,0.48808839437738294,0.492159898918045,0.4499285146471382,0.40633147815285864,0.4558422805297877
0.4763152122298712,0.4890775307964727,0.4829925631581575,0.4832989536804381,0.4252954842733044,0.39258490709908017
0.5341624502777262,0.5406323638252218,0.5308808698156234,0.517047870029393,0.5098622427985626,0.5223186736501183
0.5141205225714955,0.532642005662392,0.5578272822435449,0.5371037691632113,0.4693947341896809,0.47638462619853295
0.4901920397117004,0.5047548299953497,0.5085497769277714,0.5015516019408125,0.4360546496622597,0.4337084273026009
0.5031872906807391,0.5047548299953497,0.41838182834273374,0.4601245967181718,0.4557962685393854,0.4782183526354967
0.5420762381668557,0.5196022956942383,0.52668566084092,0.5412879596585237,0.4911469022736112,0.5508885950789097
0.47377478661018696,0.5006644115057037,0.5212987330364663,0.49501883312843925,0.44111877830695256,0.4782183526354967
0.5174194587522786,0.5196022956942383,0.5382109198457647,0.5719321389094726,0.49760179042288577,0.4907491498008525
0.571945571535033,0.5568963757995904,0.5337335932760187,0.5831003847037491,0.5016129074868333,0.5586083826753593
0.5509342417186285,0.5181692491799471,0.4432245632175193,0.5011182954112404,0.38661958540621544,0.41371440337742504
0.5202205540586436,0.5131444168438635,0.5206499706430263,0.48927510271077707,0.4624661429751809,0.4374897255789812
0.4883011102916346,0.4735036668209539,0.45087076211597577,0.4740027570220509,0.45484743472386274,0.42553841929440617
0.4826330581815674,0.4771069877819682,0.4911050568029782,0.5122215355982757,0.4907848741350296,0.500496811440497
0.5163364985160324,0.49405606421981785,0.5787396174376854,0.49501883312843925,0.4473660284434579,0.46882623169604604
0.49607512141250504,0.48240196800468216,0.45595367863674857,0.4074598086930967,0.3772325469917088,0.3604145924025828
0.5418261794694113,0.5418243151110972,0.5414301450292,0.553065845900805,0.5196994299698887,0.5023072691181348
0.4895291801558278,0.5047548299953497,0.46877787243426616,0.4466132860139234,0.41744391147218907,0.4186712737176624
0.4809237336677151,0.5051672636817737,0.49436521923789367,0.48399358334715314,0.4290293654684813,0.46860213109757876
