df_2_cv,df_2_tf,df_3_cv,df_3_tf
0.7875251164977983,0.7971869522465906,0.7730430507460133,0.7693664229831987
0.8215984877447857,0.817212522832505,0.8119132577205727,0.814334565226626
0.8125079648273226,0.8037360350027611,0.7937534514251731,0.8034386814493861
0.7846841680472367,0.7854381717004375,0.7689456692578904,0.7532071704685442
0.8154071619727284,0.8141965082197018,0.8138991546663269,0.8140372116732509
0.7766183119415457,0.7733184769332961,0.7697722256744306,0.7687329919218325
0.8120165420300414,0.8144378495360947,0.7942745719856864,0.7974886969937218
0.8031669845079175,0.803541965758855,0.7874284857185713,0.7821680344554202
0.8012920782532302,0.7900640682251603,0.8012920782532302,0.8012920782532302
0.8120165420300414,0.808009599520024,0.7728577856821446,0.7926460819816152
0.7858684964302509,0.7822346201530502,0.7830362105083152,0.7846500790902483
0.7880400152924685,0.7931587443184231,0.7787689562890275,0.7856187077864152
0.7747015844696488,0.7762095917760503,0.7731723376237204,0.7659084151055605
0.810405250414171,0.8011766704897838,0.7774202455290768,0.7774202455290768
0.7737882842699971,0.7810522067881568,0.7536638205683701,0.7560851280744234
0.8051704557629262,0.8007456770018642,0.7976601169941503,0.8003706957509267
0.8301334933253337,0.8398187233495467,0.8172769932931925,0.818444792046112
0.803541965758855,0.8072596370181491,0.7906854657267137,0.7874713407186784
0.8115987057789967,0.8015384945038462,0.7986993507467486,0.7865928132164821
0.8003706957509267,0.8031669845079175,0.7797895819494739,0.7797895819494739
0.8216728656320806,0.8228805951006798,0.8011414646658971,0.7991321448420332
0.8255278025572406,0.8100866573212693,0.8052440423091627,0.797682766237628
0.7816469138949068,0.7852788751539866,0.7757529416762244,0.7813495603415318
0.7993500700904804,0.8014740240431586,0.7860328788071874,0.7860328788071874
0.7951234017246506,0.7884541863132406,0.7872860116392677,0.7831549212013083
0.8273800595684502,0.8249587520623969,0.8040026570100067,0.7991600419979001
0.7774111294435279,0.7862606869656517,0.7733613319334034,0.7700614969251538
0.7704793331761984,0.7579978143949946,0.7547836893869592,0.7435556793588892
0.7894319569735798,0.793899590734749,0.7684758619211897,0.7680580256701451
0.8052561657631403,0.805674002014185,0.7843000707107501,0.7867213782168034
