df_2_cv,df_2_tf,df_3_cv,df_3_tf
0.7876106194690266,0.7876106194690266,0.7610619469026548,0.8938053097345132
0.9385964912280702,0.9298245614035088,0.9385964912280702,0.9385964912280702
0.9736842105263158,0.956140350877193,0.9385964912280702,0.9385964912280702
0.9035087719298246,0.9122807017543859,0.9035087719298246,0.9035087719298246
0.8947368421052632,0.8947368421052632,0.8771929824561403,0.9210526315789473
0.8849557522123894,0.9292035398230089,0.8761061946902655,0.7699115044247787
0.9557522123893806,0.9557522123893806,0.9469026548672567,0.9557522123893806
0.9380530973451328,0.9557522123893806,0.9380530973451328,0.9469026548672567
0.8495575221238938,0.8053097345132744,0.8495575221238938,0.8495575221238938
0.9557522123893806,0.9380530973451328,0.9646017699115044,0.9557522123893806
0.9026548672566371,0.9292035398230089,0.9380530973451328,0.9292035398230089
0.8157894736842105,0.9035087719298246,0.9473684210526315,0.8157894736842105
0.8859649122807017,0.9035087719298246,0.9385964912280702,0.9385964912280702
0.9210526315789473,0.9122807017543859,0.9035087719298246,0.9035087719298246
0.9035087719298246,0.9035087719298246,0.8947368421052632,0.8947368421052632
0.9469026548672567,0.9380530973451328,0.8495575221238938,0.9203539823008849
0.9823008849557522,0.9823008849557522,0.9469026548672567,0.9734513274336283
0.9557522123893806,0.9026548672566371,0.9203539823008849,0.911504424778761
0.9646017699115044,0.9469026548672567,0.9557522123893806,0.9557522123893806
0.9203539823008849,0.9380530973451328,0.9203539823008849,0.9203539823008849
0.9646017699115044,0.9646017699115044,0.9646017699115044,0.9557522123893806
0.956140350877193,0.9736842105263158,0.9736842105263158,0.956140350877193
0.9385964912280702,0.9385964912280702,0.9122807017543859,0.9210526315789473
0.9473684210526315,0.9298245614035088,0.9473684210526315,0.9473684210526315
0.9122807017543859,0.9473684210526315,0.8070175438596491,0.956140350877193
0.9380530973451328,0.9380530973451328,0.9203539823008849,0.9203539823008849
0.8938053097345132,0.911504424778761,0.9026548672566371,0.9469026548672567
0.9380530973451328,0.9203539823008849,0.911504424778761,0.8672566371681416
0.9469026548672567,0.9292035398230089,0.9292035398230089,0.9380530973451328
0.8938053097345132,0.8849557522123894,0.8761061946902655,0.8761061946902655
