df_2_cv,df_2_tf,df_3_cv,df_3_tf,df_4_cv,df_4_tf
0.795124193065709,0.7951135051943055,0.7536659398914113,0.7609336924458125,0.7415886452054208,0.7278867940660937
0.8057219319485154,0.8116159041671976,0.7774202455290768,0.7853001146935135,0.753823117114821,0.773331634170171
0.8187205301389064,0.8078246463616668,0.7803406822140097,0.7792468459283803,0.7390403976041799,0.7701988020899706
0.8240410347903658,0.8138779151268,0.7629136400322842,0.7779193747079565,0.7757529416762244,0.7744254704558006
0.8045112781954888,0.7913321439191199,0.8017713775965336,0.7653349475383374,0.7455078373900853,0.7907374368123699
0.7888962694722406,0.7818359082045897,0.7717756969294391,0.7435985343589964,0.7510767318776919,0.7677687544194218
0.7943602819859006,0.790267629475669,0.7754076581885192,0.7479804581199512,0.7398380080995951,0.743512824358782
0.8172769932931925,0.8172769932931925,0.7790824744477062,0.7562943281407358,0.749276821873192,0.749276821873192
0.8007456770018642,0.7997492982493734,0.7709828794274572,0.755587220638968,0.7473590606183976,0.7520731106301828
0.8001671345004178,0.8040026570100067,0.7810859457027148,0.7854250144635626,0.7540337268850843,0.7911890119779725
0.7947073660809713,0.8023598820058998,0.7592984481210723,0.7609336924458125,0.7444743704843744,0.7375593176862896
0.8087591861008454,0.8072299392549169,0.7860328788071874,0.773193577163247,0.7692642623507923,0.7644004077991589
0.8175098763858799,0.8070706427084661,0.7928613907650481,0.7792468459283803,0.7640074763179134,0.7701988020899706
0.7990527165371055,0.7963340554776772,0.7922454441187716,0.7779193747079565,0.7615861688118601,0.7744254704558006
0.7931587443184231,0.7790663098424025,0.7984367698908287,0.7676181980374666,0.7721209804171445,0.7753175311159254
0.788478433221196,0.7822965994557414,0.7564121793910304,0.763386830658467,0.7629261394073154,0.7693972444234931
0.7894748119736871,0.7894748119736871,0.7725685144314213,0.7476054768690137,0.7676401894191003,0.7232316955580791
0.8144378495360947,0.81765197454413,0.7999957144999892,0.7739934431849835,0.7524909468812273,0.7270243630675609
0.8133557607833896,0.8075917632689793,0.7781289506953224,0.7741541494353853,0.7606762519016905,0.7520731106301828
0.7952816644882041,0.8080524545201311,0.7795431656988578,0.7867642332169107,0.7596691593991729,0.7911890119779725
0.7975289641315036,0.7922919071437732,0.7592984481210723,0.7609336924458125,0.7356248129622505,0.7275020306955666
0.8087591861008454,0.8072299392549169,0.780000849581581,0.7878807187460175,0.7692642623507923,0.7551718278747717
0.8054033388556137,0.8070706427084661,0.8110211970604476,0.7739688203559746,0.7390403976041799,0.7544390637610976
0.8240410347903658,0.8114566076207468,0.7786521388216304,0.784524871500786,0.7757529416762244,0.7744254704558006
0.8070706427084661,0.7936153944182491,0.7984367698908287,0.7676181980374666,0.7455078373900853,0.7907374368123699
0.788478433221196,0.7881034519702587,0.750026784375067,0.7621761769054405,0.7629261394073154,0.7269065118172663
0.7943602819859006,0.788681994471705,0.7577085431442714,0.7339990143349976,0.7398380080995951,0.7305277593263194
0.8233731170584329,0.8108058882770148,0.7999957144999892,0.779586020698965,0.7288671280721678,0.7270243630675609
0.8039598020098995,0.7997492982493734,0.7649296106623239,0.7552122393880306,0.7606762519016905,0.7603441256508603
0.8001671345004178,0.7997064432492661,0.7704043369260107,0.7867642332169107,0.750819601877049,0.7911890119779725
