df_2_cv,df_2_tf,df_3_cv,df_3_tf,df_4_cv,df_4_tf
0.7649523320935403,0.7741973408575947,0.7501175665854387,0.7661707494335428,0.7561455260570304,0.749294600487367
0.8063166390552652,0.7999660167367572,0.7992332526230832,0.7895692621383967,0.7720254024892741,0.7928613907650481
0.7987553629837305,0.8033006244424621,0.7910772694447984,0.7648782974385115,0.773490930716622,0.7986173059768065
0.7928826303045751,0.803162567435538,0.7862346544326919,0.7810734463276837,0.7934773374113249,0.7974278917633066
0.8299350070090481,0.8321970179686504,0.8151310479588801,0.8193789558642368,0.7865320079860669,0.7937746909646999
0.8037133857592835,0.8143199982857999,0.8174055582935139,0.8303049133257623,0.8251301720628254,0.8120593970301484
0.8172769932931925,0.821326790803317,0.796578028241445,0.8235445370588613,0.8148985407872464,0.8045490582613726
0.8194090295485226,0.8048383295120959,0.8086417107716042,0.8049668945124172,0.7719471169298677,0.7945745569864363
0.7956137907390345,0.7987850607469626,0.7342882855857207,0.7559193468897983,0.7194711692986779,0.7280743105701858
0.7939424457348562,0.7757397844393495,0.7584585056461461,0.7619297606548244,0.7487411343718529,0.754997964387495
0.7737805138728571,0.7854623573169168,0.7569257406694883,0.7593305117352828,0.7714291821640802,0.7569684921551023
0.8058599889554394,0.8108619005139969,0.7883586083853702,0.7895692621383967,0.7971092986704048,0.7851620576865893
0.7999660167367572,0.7951234017246506,0.7854594112399644,0.7949853447177265,0.772184699035725,0.7986173059768065
0.789845376152245,0.79014272970562,0.7724395735100463,0.7968119451170299,0.8090565396542203,0.7911940869121958
0.8263030457499682,0.8321970179686504,0.7913746229981734,0.8175523554649334,0.7933605199439275,0.8043519816490379
0.8132271957830681,0.8110630182776575,0.8175341232938353,0.8303049133257623,0.7957423557393559,0.8162806145407014
0.8172769932931925,0.816902012042255,0.796578028241445,0.8167413057918532,0.7962030469905076,0.8089309820223275
0.8326405108316013,0.8088452720221131,0.8130236345325591,0.8049668945124172,0.7804645482011614,0.7984957894962394
0.7972422807431057,0.8004992607512481,0.7336668880841672,0.7559193468897983,0.7194711692986779,0.7137178855342947
0.785050033212625,0.7771647131929118,0.75971201439928,0.76364396065911,0.7561657631404145,0.754997964387495
0.7649523320935403,0.7842760035911248,0.7501282544568423,0.7513039203112307,0.7605489290752854,0.749294600487367
0.8140372116732509,0.7984580094303555,0.7883586083853702,0.7895692621383967,0.7703580986364216,0.7928613907650481
0.8002633702901321,0.7945286946179007,0.7627968225648868,0.7648782974385115,0.7680748481372923,0.780160146128032
0.7872860116392677,0.8081644789940954,0.7782167282613313,0.7968119451170299,0.7934773374113249,0.7911940869121958
0.8193364767851834,0.834002378828427,0.8059024680344931,0.8193789558642368,0.7933605199439275,0.8019943927615649
0.810891598277229,0.8174055582935139,0.8175341232938353,0.8126486532816217,0.8251301720628254,0.8120593970301484
0.8152306670380767,0.8181126657952816,0.8021277507553194,0.8235445370588613,0.7962030469905076,0.8089309820223275
0.8181983757954959,0.7971565707428914,0.7981636632454092,0.8049668945124172,0.7905247594763118,0.7941567207353918
0.7972422807431057,0.8024170220060425,0.7342882855857207,0.7640939381602347,0.7194711692986779,0.7280743105701858
0.7919389744798474,0.7757397844393495,0.7697722256744306,0.76364396065911,0.7382095180955237,0.754997964387495
