df_2_cv,df_2_tf,df_3_cv,df_3_tf,df_4_cv,df_4_tf
0.6956521739130435,0.7391304347826086,0.7415458937198067,0.7004830917874396,0.7463768115942029,0.7367149758454107
0.7481840193704601,0.6876513317191283,0.6343825665859564,0.6537530266343826,0.6101694915254238,0.6368038740920097
0.6876513317191283,0.6707021791767555,0.7917675544794189,0.7699757869249395,0.8256658595641646,0.8595641646489104
0.6246973365617433,0.6682808716707022,0.7288135593220338,0.7627118644067796,0.7239709443099274,0.774818401937046
0.6368038740920097,0.6900726392251816,0.738498789346247,0.7457627118644068,0.7796610169491526,0.7990314769975787
0.7578692493946732,0.6610169491525424,0.7820823244552058,0.7723970944309927,0.7675544794188862,0.7457627118644068
0.6271186440677966,0.6174334140435835,0.6319612590799032,0.801452784503632,0.7772397094430993,0.6852300242130751
0.7578692493946732,0.7142857142857143,0.7554479418886199,0.7457627118644068,0.7554479418886199,0.6828087167070218
0.6924939467312349,0.7191283292978208,0.8135593220338984,0.7263922518159807,0.7312348668280871,0.7191283292978208
0.6343825665859564,0.7191283292978208,0.774818401937046,0.8062953995157385,0.6997578692493946,0.7046004842615012
0.6980676328502415,0.7077294685990339,0.8623188405797102,0.8381642512077294,0.7125603864734299,0.8067632850241546
0.7288135593220338,0.7288135593220338,0.7699757869249395,0.6828087167070218,0.7336561743341404,0.7263922518159807
0.7021791767554479,0.6319612590799032,0.6973365617433414,0.7360774818401937,0.559322033898305,0.6368038740920097
0.7167070217917676,0.7457627118644068,0.8062953995157385,0.774818401937046,0.7869249394673123,0.8232445520581114
0.6513317191283293,0.7094430992736077,0.7481840193704601,0.7627118644067796,0.7627118644067796,0.7215496368038741
0.7263922518159807,0.7506053268765133,0.87409200968523,0.8280871670702179,0.6029055690072639,0.6343825665859564
0.6561743341404358,0.6561743341404358,0.6464891041162227,0.7433414043583535,0.7288135593220338,0.7893462469733656
0.7554479418886199,0.6779661016949152,0.7312348668280871,0.7723970944309927,0.7772397094430993,0.7966101694915254
0.6949152542372882,0.6876513317191283,0.6828087167070218,0.6949152542372882,0.7360774818401937,0.8184019370460048
0.6828087167070218,0.6682808716707022,0.7288135593220338,0.7602905569007264,0.7627118644067796,0.7869249394673123
0.7270531400966184,0.6280193236714976,0.7222222222222222,0.7705314009661836,0.7270531400966184,0.8309178743961353
0.6876513317191283,0.7070217917675545,0.7772397094430993,0.7167070217917676,0.7167070217917676,0.7336561743341404
0.6900726392251816,0.6803874092009685,0.7409200968523002,0.7263922518159807,0.7699757869249395,0.7288135593220338
0.6779661016949152,0.738498789346247,0.7869249394673123,0.7941888619854721,0.7869249394673123,0.8305084745762712
0.7288135593220338,0.6900726392251816,0.8062953995157385,0.7772397094430993,0.8619854721549637,0.8353510895883777
0.6949152542372882,0.6828087167070218,0.784503631961259,0.7699757869249395,0.7602905569007264,0.8038740920096852
0.6779661016949152,0.7094430992736077,0.7796610169491526,0.8232445520581114,0.6610169491525424,0.6634382566585957
0.6852300242130751,0.6731234866828087,0.8426150121065376,0.6561743341404358,0.7530266343825666,0.7530266343825666
0.7263922518159807,0.7772397094430993,0.7167070217917676,0.7457627118644068,0.7142857142857143,0.7360774818401937
0.6634382566585957,0.6682808716707022,0.7167070217917676,0.6997578692493946,0.7578692493946732,0.7506053268765133
