df_2_cv,df_2_tf,df_3_cv,df_3_tf
0.8281283399598136,0.8208712752768159,0.787054850156043,0.8003398743106324
0.8206851875451342,0.8093326536680684,0.7855762287073617,0.7855762287073617
0.7852788751539866,0.790280786712544,0.7807548532347817,0.7548957138609236
0.8043519816490379,0.7937534514251731,0.78406822140096,0.7783123061892019
0.7963340554776772,0.7904188437194682,0.8031413278960112,0.780595556688331
0.811641560779104,0.8104737620261844,0.7915211382288029,0.7959459169898647
0.7741970044354926,0.775911204439778,0.7696865156742162,0.7677687544194218
0.7729434956823587,0.7632582656581457,0.7480233131200583,0.7533266193833165
0.7942745719856864,0.7841715057104288,0.7705221881763054,0.7705221881763054
0.8088881270222203,0.800456405751141,0.7818787632046971,0.7818787632046971
0.7810375785558549,0.7826514471377879,0.7774037022786542,0.7774037022786542
0.7828788071874602,0.7804787392209337,0.7786308992821035,0.7625950469393823
0.7707722696571938,0.7610870396329807,0.757593135380825,0.767140308398114
0.803895331549212,0.8002633702901321,0.7699970264644662,0.7724183339705195
0.7827195106410094,0.7886347223992184,0.7568391317276241,0.7495752092094643
0.8043776382609441,0.7926889369817223,0.7709400244273501,0.7935246094838114
0.8341832908354581,0.8285050033212625,0.8209089545522723,0.8031669845079175
0.8112237245280592,0.8039598020098995,0.7858428507146071,0.7858428507146071
0.8088452720221131,0.8012063682530159,0.7596263043990658,0.7596263043990658
0.7999528594998822,0.8019563307548909,0.794692408236731,0.790267629475669
0.8257128810226155,0.8160403574024198,0.7967166859048352,0.7967166859048352
0.8258251561106156,0.810543307421095,0.7858735822607367,0.7858735822607367
0.7809141497812327,0.7896860796057941,0.7548957138609236,0.7795441994817551
0.797842062784079,0.7942101015249989,0.7828575676479335,0.7795229599422286
0.7881568327598657,0.7952614587315746,0.8031413278960112,0.8043519816490379
0.8088452720221131,0.811641560779104,0.793106773232767,0.7870535044676338
0.7718185519295464,0.7681865906704665,0.7678544644196362,0.7677687544194218
0.7729434956823587,0.7632582656581457,0.753198054382995,0.7491911118729778
0.7942745719856864,0.7885962844714907,0.7705221881763054,0.7745291306863228
0.8045062032612655,0.800456405751141,0.7818787632046971,0.7818787632046971
