df_2_cv,df_2_tf,df_3_cv,df_3_tf,df_4_cv,df_4_tf
0.5202205540586436,0.5225178033352287,0.5204209069450594,0.5202205540586436,0.4475655393898151,0.4968736370994797
0.48355266393917434,0.4884224321784411,0.5122215355982757,0.49445265115752096,0.4991420214029614,0.46787932400623794
0.4934164590043462,0.5018550186145332,0.5119312138119428,0.4918756767964039,0.5057266604945924,0.5047899791091589
0.44351689747920453,0.4634372788211932,0.43401498197761945,0.42005576114084475,0.459902754063787,0.49924080194797393
0.47481580476189256,0.4851193341722533,0.4522436231935631,0.4905703401273612,0.52511940412393,0.4830433492599923
0.4630977395318395,0.4550077642920158,0.43531398799274584,0.4550077642920158,0.4579216701481991,0.4859508286249342
0.463223873073649,0.484580203268312,0.48185409137857005,0.46163890155937704,0.484580203268312,0.44520164031512593
0.48851127691497515,0.5258203526211389,0.516493083694598,0.532440067835877,0.47767309018233756,0.5431676899522939
0.495253515097225,0.5053462357796388,0.5053462357796388,0.5053462357796388,0.49607512141250504,0.498171564908276
0.5191124938940648,0.5255580796088556,0.5231032409330224,0.5235746194677919,0.5426240413172089,0.535225325460389
0.5202205540586436,0.5225178033352287,0.5204209069450594,0.5202205540586436,0.4475655393898151,0.4968736370994797
0.48355266393917434,0.4884224321784411,0.5122215355982757,0.49445265115752096,0.4991420214029614,0.46787932400623794
0.4934164590043462,0.5018550186145332,0.5119312138119428,0.4918756767964039,0.5057266604945924,0.5047899791091589
0.44351689747920453,0.4634372788211932,0.43401498197761945,0.42005576114084475,0.459902754063787,0.49924080194797393
0.47481580476189256,0.4851193341722533,0.4522436231935631,0.4905703401273612,0.52511940412393,0.4830433492599923
0.4630977395318395,0.4550077642920158,0.43531398799274584,0.4550077642920158,0.4579216701481991,0.4859508286249342
0.463223873073649,0.484580203268312,0.48185409137857005,0.46163890155937704,0.484580203268312,0.44520164031512593
0.48851127691497515,0.5258203526211389,0.516493083694598,0.532440067835877,0.47767309018233756,0.5431676899522939
0.495253515097225,0.5053462357796388,0.5053462357796388,0.5053462357796388,0.49607512141250504,0.498171564908276
0.5191124938940648,0.5255580796088556,0.5231032409330224,0.5235746194677919,0.5426240413172089,0.535225325460389
0.5202205540586436,0.5225178033352287,0.5204209069450594,0.5202205540586436,0.4475655393898151,0.4968736370994797
0.48355266393917434,0.4884224321784411,0.5122215355982757,0.49445265115752096,0.4991420214029614,0.46787932400623794
0.4934164590043462,0.5018550186145332,0.5119312138119428,0.4918756767964039,0.5057266604945924,0.5047899791091589
0.44351689747920453,0.4634372788211932,0.43401498197761945,0.42005576114084475,0.459902754063787,0.49924080194797393
0.47481580476189256,0.4851193341722533,0.4522436231935631,0.4905703401273612,0.52511940412393,0.4830433492599923
0.4630977395318395,0.4550077642920158,0.43531398799274584,0.4550077642920158,0.4579216701481991,0.4859508286249342
0.463223873073649,0.484580203268312,0.48185409137857005,0.46163890155937704,0.484580203268312,0.44520164031512593
0.48851127691497515,0.5258203526211389,0.516493083694598,0.532440067835877,0.47767309018233756,0.5431676899522939
0.495253515097225,0.5053462357796388,0.5053462357796388,0.5053462357796388,0.49607512141250504,0.498171564908276
0.5191124938940648,0.5255580796088556,0.5231032409330224,0.5235746194677919,0.5426240413172089,0.535225325460389
