df_2_cv,df_2_tf,df_3_cv,df_3_tf,df_4_cv,df_4_tf
0.9385964912280702,0.9298245614035088,0.8245614035087719,0.9298245614035088,0.7982456140350878,0.9122807017543859
0.8508771929824561,0.8333333333333334,0.7719298245614035,0.8596491228070176,0.7894736842105263,0.8508771929824561
0.8771929824561403,0.8771929824561403,0.8245614035087719,0.9035087719298246,0.8333333333333334,0.9385964912280702
0.8245614035087719,0.8771929824561403,0.7631578947368421,0.9035087719298246,0.8421052631578947,0.8771929824561403
0.7964601769911505,0.9380530973451328,0.9026548672566371,0.8761061946902655,0.8761061946902655,0.8761061946902655
0.8584070796460177,0.8938053097345132,0.8495575221238938,0.911504424778761,0.8761061946902655,0.8407079646017699
0.8495575221238938,0.9380530973451328,0.8141592920353983,0.9292035398230089,0.8849557522123894,0.9380530973451328
0.9292035398230089,0.9292035398230089,0.9380530973451328,0.8938053097345132,0.8407079646017699,0.9026548672566371
0.9646017699115044,0.9380530973451328,0.8938053097345132,0.8672566371681416,0.9380530973451328,0.9557522123893806
0.8761061946902655,0.8849557522123894,0.8672566371681416,0.911504424778761,0.9292035398230089,0.9292035398230089
0.9385964912280702,0.9298245614035088,0.8245614035087719,0.9298245614035088,0.7982456140350878,0.9122807017543859
0.8508771929824561,0.8333333333333334,0.7719298245614035,0.8596491228070176,0.7894736842105263,0.8508771929824561
0.8771929824561403,0.8771929824561403,0.8245614035087719,0.9035087719298246,0.8333333333333334,0.9385964912280702
0.8245614035087719,0.8771929824561403,0.7631578947368421,0.9035087719298246,0.8421052631578947,0.8771929824561403
0.7964601769911505,0.9380530973451328,0.9026548672566371,0.8761061946902655,0.8761061946902655,0.8761061946902655
0.8584070796460177,0.8938053097345132,0.8495575221238938,0.911504424778761,0.8761061946902655,0.8407079646017699
0.8495575221238938,0.9380530973451328,0.8141592920353983,0.9292035398230089,0.8849557522123894,0.9380530973451328
0.9292035398230089,0.9292035398230089,0.9380530973451328,0.8938053097345132,0.8407079646017699,0.9026548672566371
0.9646017699115044,0.9380530973451328,0.8938053097345132,0.8672566371681416,0.9380530973451328,0.9557522123893806
0.8761061946902655,0.8849557522123894,0.8672566371681416,0.911504424778761,0.9292035398230089,0.9292035398230089
0.9385964912280702,0.9298245614035088,0.8245614035087719,0.9298245614035088,0.7982456140350878,0.9122807017543859
0.8508771929824561,0.8333333333333334,0.7719298245614035,0.8596491228070176,0.7894736842105263,0.8508771929824561
0.8771929824561403,0.8771929824561403,0.8245614035087719,0.9035087719298246,0.8333333333333334,0.9385964912280702
0.8245614035087719,0.8771929824561403,0.7631578947368421,0.9035087719298246,0.8421052631578947,0.8771929824561403
0.7964601769911505,0.9380530973451328,0.9026548672566371,0.8761061946902655,0.8761061946902655,0.8761061946902655
0.8584070796460177,0.8938053097345132,0.8495575221238938,0.911504424778761,0.8761061946902655,0.8407079646017699
0.8495575221238938,0.9380530973451328,0.8141592920353983,0.9292035398230089,0.8849557522123894,0.9380530973451328
0.9292035398230089,0.9292035398230089,0.9380530973451328,0.8938053097345132,0.8407079646017699,0.9026548672566371
0.9646017699115044,0.9380530973451328,0.8938053097345132,0.8672566371681416,0.9380530973451328,0.9557522123893806
0.8761061946902655,0.8849557522123894,0.8672566371681416,0.911504424778761,0.9292035398230089,0.9292035398230089
