df_2_cv,df_2_tf,df_3_cv,df_3_tf,df_4_cv,df_4_tf
0.6932367149758454,0.7101449275362319,0.7125603864734299,0.7681159420289855,0.7946859903381642,0.7391304347826086
0.6634382566585957,0.6634382566585957,0.801452784503632,0.6537530266343826,0.8184019370460048,0.6585956416464891
0.6343825665859564,0.6271186440677966,0.7796610169491526,0.738498789346247,0.7457627118644068,0.7288135593220338
0.7409200968523002,0.6973365617433414,0.7651331719128329,0.7167070217917676,0.8353510895883777,0.6658595641646489
0.6949152542372882,0.7167070217917676,0.7675544794188862,0.711864406779661,0.8353510895883777,0.784503631961259
0.7239709443099274,0.7191283292978208,0.8426150121065376,0.7167070217917676,0.7990314769975787,0.711864406779661
0.7215496368038741,0.6803874092009685,0.7142857142857143,0.7021791767554479,0.7094430992736077,0.6900726392251816
0.6876513317191283,0.6513317191283293,0.738498789346247,0.6900726392251816,0.801452784503632,0.6997578692493946
0.7457627118644068,0.7312348668280871,0.7699757869249395,0.7699757869249395,0.8135593220338984,0.7433414043583535
0.6779661016949152,0.6682808716707022,0.738498789346247,0.6852300242130751,0.8184019370460048,0.7409200968523002
0.6932367149758454,0.7101449275362319,0.7125603864734299,0.7681159420289855,0.7946859903381642,0.7391304347826086
0.6634382566585957,0.6634382566585957,0.801452784503632,0.6537530266343826,0.8184019370460048,0.6585956416464891
0.6343825665859564,0.6271186440677966,0.7796610169491526,0.738498789346247,0.7457627118644068,0.7288135593220338
0.7409200968523002,0.6973365617433414,0.7651331719128329,0.7167070217917676,0.8353510895883777,0.6658595641646489
0.6949152542372882,0.7167070217917676,0.7675544794188862,0.711864406779661,0.8353510895883777,0.784503631961259
0.7239709443099274,0.7191283292978208,0.8426150121065376,0.7167070217917676,0.7990314769975787,0.711864406779661
0.7215496368038741,0.6803874092009685,0.7142857142857143,0.7021791767554479,0.7094430992736077,0.6900726392251816
0.6876513317191283,0.6513317191283293,0.738498789346247,0.6900726392251816,0.801452784503632,0.6997578692493946
0.7457627118644068,0.7312348668280871,0.7699757869249395,0.7699757869249395,0.8135593220338984,0.7433414043583535
0.6779661016949152,0.6682808716707022,0.738498789346247,0.6852300242130751,0.8184019370460048,0.7409200968523002
0.6932367149758454,0.7101449275362319,0.7125603864734299,0.7681159420289855,0.7946859903381642,0.7391304347826086
0.6634382566585957,0.6634382566585957,0.801452784503632,0.6537530266343826,0.8184019370460048,0.6585956416464891
0.6343825665859564,0.6271186440677966,0.7796610169491526,0.738498789346247,0.7457627118644068,0.7288135593220338
0.7409200968523002,0.6973365617433414,0.7651331719128329,0.7167070217917676,0.8353510895883777,0.6658595641646489
0.6949152542372882,0.7167070217917676,0.7675544794188862,0.711864406779661,0.8353510895883777,0.784503631961259
0.7239709443099274,0.7191283292978208,0.8426150121065376,0.7167070217917676,0.7990314769975787,0.711864406779661
0.7215496368038741,0.6803874092009685,0.7142857142857143,0.7021791767554479,0.7094430992736077,0.6900726392251816
0.6876513317191283,0.6513317191283293,0.738498789346247,0.6900726392251816,0.801452784503632,0.6997578692493946
0.7457627118644068,0.7312348668280871,0.7699757869249395,0.7699757869249395,0.8135593220338984,0.7433414043583535
0.6779661016949152,0.6682808716707022,0.738498789346247,0.6852300242130751,0.8184019370460048,0.7409200968523002
