df_2_cv,df_2_tf,df_3_cv,df_3_tf,df_4_cv,df_4_tf
0.509779423766319,0.49769524694093986,0.532559705381622,0.49060137009879295,0.56505776406706,0.47919108001757316
0.4877647328942163,0.49255632235144864,0.5300834301651863,0.4948043962498782,0.5543142688868885,0.48586829577914054
0.5137159542863469,0.5088403661947088,0.5710302815780653,0.516170045182889,0.5876589495821763,0.5206775726669691
0.5415498936341488,0.5252069893969552,0.5196035326409134,0.5515717308844581,0.5509248238104435,0.5529718846036084
0.4401963326790473,0.48050151195944985,0.5233812641169437,0.4863382979351509,0.5388345495088868,0.5070547593078196
0.49299652063131383,0.495287527164885,0.5044724160570246,0.4646589385478759,0.5373594783271105,0.5066983466309185
0.5431676899522939,0.5629262904326935,0.5718276265502314,0.5419551181369082,0.6737795514830268,0.5787432219120329
0.4661788393546005,0.4709356610915273,0.5019545279963463,0.4661788393546005,0.5963355183732729,0.47644846027957005
0.4569095390786302,0.4635631075400955,0.4878501738222358,0.47151885514263653,0.5000808703125743,0.47958555852751533
0.4751281045026702,0.47918400798843414,0.5398773472216303,0.49088149107093326,0.5688889751431605,0.521662207484278
0.509779423766319,0.49769524694093986,0.532559705381622,0.49060137009879295,0.56505776406706,0.47919108001757316
0.4877647328942163,0.49255632235144864,0.5300834301651863,0.4948043962498782,0.5543142688868885,0.48586829577914054
0.5137159542863469,0.5088403661947088,0.5710302815780653,0.516170045182889,0.5876589495821763,0.5206775726669691
0.5415498936341488,0.5252069893969552,0.5196035326409134,0.5515717308844581,0.5509248238104435,0.5529718846036084
0.4401963326790473,0.48050151195944985,0.5233812641169437,0.4863382979351509,0.5388345495088868,0.5070547593078196
0.49299652063131383,0.495287527164885,0.5044724160570246,0.4646589385478759,0.5373594783271105,0.5066983466309185
0.5431676899522939,0.5629262904326935,0.5718276265502314,0.5419551181369082,0.6737795514830268,0.5787432219120329
0.4661788393546005,0.4709356610915273,0.5019545279963463,0.4661788393546005,0.5963355183732729,0.47644846027957005
0.4569095390786302,0.4635631075400955,0.4878501738222358,0.47151885514263653,0.5000808703125743,0.47958555852751533
0.4751281045026702,0.47918400798843414,0.5398773472216303,0.49088149107093326,0.5688889751431605,0.521662207484278
0.509779423766319,0.49769524694093986,0.532559705381622,0.49060137009879295,0.56505776406706,0.47919108001757316
0.4877647328942163,0.49255632235144864,0.5300834301651863,0.4948043962498782,0.5543142688868885,0.48586829577914054
0.5137159542863469,0.5088403661947088,0.5710302815780653,0.516170045182889,0.5876589495821763,0.5206775726669691
0.5415498936341488,0.5252069893969552,0.5196035326409134,0.5515717308844581,0.5509248238104435,0.5529718846036084
0.4401963326790473,0.48050151195944985,0.5233812641169437,0.4863382979351509,0.5388345495088868,0.5070547593078196
0.49299652063131383,0.495287527164885,0.5044724160570246,0.4646589385478759,0.5373594783271105,0.5066983466309185
0.5431676899522939,0.5629262904326935,0.5718276265502314,0.5419551181369082,0.6737795514830268,0.5787432219120329
0.4661788393546005,0.4709356610915273,0.5019545279963463,0.4661788393546005,0.5963355183732729,0.47644846027957005
0.4569095390786302,0.4635631075400955,0.4878501738222358,0.47151885514263653,0.5000808703125743,0.47958555852751533
0.4751281045026702,0.47918400798843414,0.5398773472216303,0.49088149107093326,0.5688889751431605,0.521662207484278
