df_2_cv,df_2_tf,df_3_cv,df_3_tf,df_4_cv,df_4_tf
0.8333333333333334,0.7632850241545893,0.7946859903381642,0.8164251207729468,0.7922705314009661,0.8743961352657005
0.7409200968523002,0.7094430992736077,0.6852300242130751,0.6731234866828087,0.6537530266343826,0.7046004842615012
0.7288135593220338,0.7360774818401937,0.7772397094430993,0.7481840193704601,0.6755447941888619,0.6610169491525424
0.6585956416464891,0.6319612590799032,0.7820823244552058,0.7263922518159807,0.6610169491525424,0.6295399515738499
0.639225181598063,0.639225181598063,0.801452784503632,0.7651331719128329,0.7070217917675545,0.8232445520581114
0.6949152542372882,0.6585956416464891,0.7457627118644068,0.7021791767554479,0.8111380145278451,0.837772397094431
0.6513317191283293,0.6755447941888619,0.6973365617433414,0.5835351089588378,0.5472154963680388,0.8595641646489104
0.7699757869249395,0.6924939467312349,0.7506053268765133,0.8159806295399515,0.7409200968523002,0.7602905569007264
0.6779661016949152,0.7360774818401937,0.6658595641646489,0.6828087167070218,0.576271186440678,0.8571428571428571
0.6561743341404358,0.7239709443099274,0.847457627118644,0.7554479418886199,0.7554479418886199,0.7239709443099274
0.751207729468599,0.6594202898550725,0.6280193236714976,0.7995169082125604,0.8526570048309179,0.717391304347826
0.7530266343825666,0.6852300242130751,0.7046004842615012,0.6585956416464891,0.6246973365617433,0.6731234866828087
0.6222760290556901,0.6707021791767555,0.6949152542372882,0.7578692493946732,0.7360774818401937,0.6658595641646489
0.7191283292978208,0.7530266343825666,0.7820823244552058,0.7820823244552058,0.8329297820823245,0.8668280871670703
0.6828087167070218,0.6876513317191283,0.837772397094431,0.7627118644067796,0.7312348668280871,0.7312348668280871
0.711864406779661,0.7336561743341404,0.8232445520581114,0.864406779661017,0.7070217917675545,0.711864406779661
0.6803874092009685,0.7336561743341404,0.5399515738498789,0.7312348668280871,0.7917675544794189,0.837772397094431
0.7627118644067796,0.6828087167070218,0.7481840193704601,0.7554479418886199,0.7409200968523002,0.8547215496368039
0.6634382566585957,0.7433414043583535,0.8111380145278451,0.7021791767554479,0.6900726392251816,0.837772397094431
0.6803874092009685,0.6828087167070218,0.8135593220338984,0.8692493946731235,0.7602905569007264,0.6900726392251816
0.7898550724637681,0.7439613526570048,0.7681159420289855,0.8768115942028986,0.751207729468599,0.8743961352657005
0.7360774818401937,0.6949152542372882,0.6343825665859564,0.6682808716707022,0.6513317191283293,0.6416464891041163
0.7046004842615012,0.711864406779661,0.7602905569007264,0.7820823244552058,0.6803874092009685,0.7796610169491526
0.7360774818401937,0.6997578692493946,0.7336561743341404,0.8159806295399515,0.6949152542372882,0.7627118644067796
0.6634382566585957,0.648910411622276,0.801452784503632,0.7457627118644068,0.738498789346247,0.6755447941888619
0.7312348668280871,0.6368038740920097,0.8498789346246973,0.7021791767554479,0.6658595641646489,0.7723970944309927
0.6561743341404358,0.6731234866828087,0.8208232445520581,0.5932203389830508,0.6513317191283293,0.6949152542372882
0.7142857142857143,0.7215496368038741,0.7990314769975787,0.8087167070217918,0.7481840193704601,0.7312348668280871
0.6731234866828087,0.7336561743341404,0.6658595641646489,0.6319612590799032,0.7239709443099274,0.5980629539951574
0.6634382566585957,0.7409200968523002,0.8062953995157385,0.7917675544794189,0.7554479418886199,0.7966101694915254
