df_2_cv,df_2_tf,df_3_cv,df_3_tf,df_4_cv,df_4_tf
0.7943332905818478,0.7910948655465778,0.7890641699799068,0.7935744517121969,0.7971335128895729,0.7625475610277457
0.7984367698908287,0.8045112781954888,0.7807760927743087,0.7768042988828003,0.7465804341361879,0.7822841000807104
0.8433902552992651,0.8452168556985684,0.8412663013465869,0.8228516205768659,0.7937746909646999,0.8022492672358864
0.7915126800050974,0.8004439063761098,0.7726201095960239,0.7641667728643644,0.7717068093963723,0.7653774266173909
0.8149292723333759,0.8153859224332016,0.823265791597638,0.8157045155261033,0.7965145915636549,0.7756573637483539
0.8282157320705393,0.8257515695643789,0.8379009620947525,0.8343118558357796,0.8058025670145065,0.8050097495125244
0.798324369495811,0.8076346182690866,0.7726542244316356,0.7769932931924832,0.7331633418329084,0.7572907068932268
0.8120593970301484,0.8169877220424694,0.7629689944074225,0.776157620690394,0.7600548544001371,0.7516231331290579
0.7955280807388203,0.8024598770061497,0.7788360581970901,0.7925282307313205,0.7641796481604491,0.7729542094323856
0.7951530994878828,0.7987850607469626,0.7904819044762047,0.7705650431764126,0.7722792431806981,0.7622618869056548
0.8176756017271599,0.8104292249155658,0.8193108460519003,0.8213094780043607,0.8076503783506477,0.8185306314394425
0.7990527165371055,0.8049466887557878,0.7863302323605623,0.7665243617518371,0.7756148846693004,0.7709528057431716
0.8090353001146935,0.8017713775965336,0.769147444883395,0.7733741132492247,0.7881993118389193,0.7694447984367699
0.8030245104286139,0.8205471305382099,0.7879019582855442,0.7867125440720445,0.7703793381759483,0.7630941761182618
0.8226498449513614,0.8141752686801751,0.8220551378446115,0.8205471305382099,0.8022280276963596,0.7694023193577164
0.811641560779104,0.8148985407872464,0.81218796203047,0.8082238745205599,0.7728684994321713,0.7813002207032504
0.7976172619940431,0.8158199232895498,0.7860999807152499,0.7925282307313205,0.7707364631768411,0.7686472819216181
0.7934817544837044,0.8008742420021856,0.7956137907390345,0.8085131457712829,0.7757504981893762,0.7672759219181899
0.803584820758962,0.7992028969980072,0.8081381645203455,0.7929460669823651,0.7873534894683837,0.7919818294799545
0.821326790803317,0.816859157042148,0.8007456770018642,0.7959030619897576,0.7719042619297607,0.7519552593798882
0.7919178316446498,0.7935317002265829,0.7911483049035954,0.7935744517121969,0.7826407592663845,0.7693984865974093
0.8029820313495603,0.8084618325474703,0.7794273820143578,0.7763476487829744,0.7464423771292638,0.7584851960409498
0.8383883437407077,0.8458115628053184,0.8373369865341319,0.820249776984835,0.7963765345567307,0.8027059173357122
0.7962172380102799,0.7989358990697082,0.7726201095960239,0.7691049658043413,0.7699226880761226,0.7673420840236184
0.8168939297396032,0.8199311838919332,0.81995242343146,0.8272163459496198,0.7965145915636549,0.8004651459156364
0.8350618183376545,0.8342261458355653,0.846418393366046,0.8359403458398509,0.8159484882898712,0.8118129807795326
0.7971137157427843,0.801999185754998,0.7661831194154578,0.7827144357067861,0.7516981293792453,0.7572907068932268
0.8148985407872464,0.8081381645203455,0.78246801945617,0.7718614069296535,0.7904819044762047,0.7596798731491996
0.7919389744798474,0.8060489832651225,0.7788360581970901,0.7728256444320641,0.7698579356746448,0.7672330669180827
0.7951530994878828,0.801999185754998,0.7888105594720264,0.7738220231845551,0.7778718206946795,0.7622618869056548
