w1,w2,w3,w4,w5,w6,w7,w8,w9,w10
0.7915010046599118,0.792730109871318,0.8021112102289623,0.7971655765037835,0.8019537428925656,0.7782159805053225,0.8241203881834895,0.8052865213882163,0.8356696826812795,0.7987366936001027
0.7827195106410094,0.790280786712544,0.7993500700904804,0.806932585701542,0.823265791597638,0.8349156790280787,0.7911940869121958,0.8290217068093964,0.8236056242300666,0.7951446412641775
0.8193364767851834,0.7786308992821035,0.7573170213669767,0.7600144428868782,0.7766874814154029,0.8130070940062019,0.8108831400535237,0.8160018690794784,0.8120725542670235,0.8230109171233168
0.7858948218002633,0.817371819378956,0.7827195106410094,0.7601949789728559,0.7780361921753537,0.8254109850898432,0.7940720445180749,0.8266003993033431,0.7828788071874602,0.8181258230321566
0.7919693301049234,0.7778768956289028,0.801964430763969,0.8111592540673719,0.7904400832589948,0.7916294974724949,0.7968331846565566,0.8208819631482194,0.808441280834509,0.7880400152924685
0.7681437356703593,0.790814030727035,0.8141057232852642,0.7947352632368381,0.8047954745119887,0.8201589920503976,0.7411772268529431,0.8339368745848422,0.8053847307634618,0.829469240823673
0.8176948295442371,0.7987850607469626,0.7915211382288029,0.8164841757912105,0.7604619769011549,0.8011635132529087,0.7778289656945725,0.7938245944845614,0.8060489832651225,0.7980350982450878
0.7854678694636696,0.8198268657995672,0.801999185754998,0.7854678694636696,0.814523559536309,0.803295549508239,0.820576828301442,0.7802502732006257,0.8154449420386124,0.8487968458719921
0.8091773982729434,0.8064239645160599,0.8028777132571943,0.8076774732691936,0.7660974094152435,0.7979493882448734,0.8020420407551051,0.8001671345004178,0.8138593070346483,0.8315584220788961
0.8233731170584329,0.7883070132207675,0.7593370331483426,0.7806252544515632,0.7863035419657589,0.7782896569457242,0.829426385823566,0.7918961194797403,0.81615204954038,0.810891598277229
0.8478581505707324,0.792730109871318,0.8021112102289623,0.7971655765037835,0.8019537428925656,0.7782159805053225,0.8241203881834895,0.8052865213882163,0.8356696826812795,0.7987366936001027
0.8226498449513614,0.790280786712544,0.7993500700904804,0.806932585701542,0.823265791597638,0.8349156790280787,0.7911940869121958,0.8290217068093964,0.8236056242300666,0.7951446412641775
0.8011766704897838,0.7786308992821035,0.7573170213669767,0.7600144428868782,0.7766874814154029,0.8130070940062019,0.8108831400535237,0.8160018690794784,0.8120725542670235,0.8230109171233168
0.7910347903657449,0.817371819378956,0.7827195106410094,0.7601949789728559,0.7780361921753537,0.8254109850898432,0.7940720445180749,0.8266003993033431,0.7828788071874602,0.8181258230321566
0.8041926851025869,0.7778768956289028,0.801964430763969,0.8111592540673719,0.7904400832589948,0.7916294974724949,0.7968331846565566,0.8208819631482194,0.808441280834509,0.7880400152924685
0.8125200882813002,0.790814030727035,0.8141057232852642,0.7947352632368381,0.8047954745119887,0.8201589920503976,0.7411772268529431,0.8339368745848422,0.8053847307634618,0.829469240823673
0.7736934581842336,0.7987850607469626,0.7915211382288029,0.8164841757912105,0.7604619769011549,0.8011635132529087,0.7778289656945725,0.7938245944845614,0.8060489832651225,0.7980350982450878
0.8096380895240951,0.8198268657995672,0.801999185754998,0.7854678694636696,0.814523559536309,0.803295549508239,0.820576828301442,0.7802502732006257,0.8154449420386124,0.8487968458719921
0.7847179069617948,0.8064239645160599,0.8028777132571943,0.8076774732691936,0.7660974094152435,0.7979493882448734,0.8020420407551051,0.8001671345004178,0.8138593070346483,0.8315584220788961
0.7987850607469626,0.7883070132207675,0.7593370331483426,0.7806252544515632,0.7863035419657589,0.7782896569457242,0.829426385823566,0.7918961194797403,0.81615204954038,0.810891598277229
0.8478581505707324,0.792730109871318,0.8021112102289623,0.7971655765037835,0.8019537428925656,0.7782159805053225,0.8241203881834895,0.8052865213882163,0.8356696826812795,0.7987366936001027
0.8226498449513614,0.790280786712544,0.7993500700904804,0.806932585701542,0.823265791597638,0.8349156790280787,0.7911940869121958,0.8290217068093964,0.8236056242300666,0.7951446412641775
0.8011766704897838,0.7786308992821035,0.7573170213669767,0.7600144428868782,0.7766874814154029,0.8130070940062019,0.8108831400535237,0.8160018690794784,0.8120725542670235,0.8230109171233168
0.7910347903657449,0.817371819378956,0.7827195106410094,0.7601949789728559,0.7780361921753537,0.8254109850898432,0.7940720445180749,0.8266003993033431,0.7828788071874602,0.8181258230321566
0.8041926851025869,0.7778768956289028,0.801964430763969,0.8111592540673719,0.7904400832589948,0.7916294974724949,0.7968331846565566,0.8208819631482194,0.808441280834509,0.7880400152924685
0.8125200882813002,0.790814030727035,0.8141057232852642,0.7947352632368381,0.8047954745119887,0.8201589920503976,0.7411772268529431,0.8339368745848422,0.8053847307634618,0.829469240823673
0.7736934581842336,0.7987850607469626,0.7915211382288029,0.8164841757912105,0.7604619769011549,0.8011635132529087,0.7778289656945725,0.7938245944845614,0.8060489832651225,0.7980350982450878
0.8096380895240951,0.8198268657995672,0.801999185754998,0.7854678694636696,0.814523559536309,0.803295549508239,0.820576828301442,0.7802502732006257,0.8154449420386124,0.8487968458719921
0.7847179069617948,0.8064239645160599,0.8028777132571943,0.8076774732691936,0.7660974094152435,0.7979493882448734,0.8020420407551051,0.8001671345004178,0.8138593070346483,0.8315584220788961
0.7987850607469626,0.7883070132207675,0.7593370331483426,0.7806252544515632,0.7863035419657589,0.7782896569457242,0.829426385823566,0.7918961194797403,0.81615204954038,0.810891598277229
