w1,w2,w3,w4,w5,w6,w7,w8,w9,w10
0.4806337343993646,0.49079203413266564,0.5212251590859311,0.5041709340005703,0.4964639676607792,0.45734251006221666,0.5493450230199598,0.5254178411926729,0.5598132305111945,0.4913946972556105
0.46781681484425447,0.4798264680661421,0.49348072490243206,0.5132074576598871,0.5388004791607729,0.5599966643214953,0.4832681274869117,0.5538539980555609,0.5816098882784528,0.5008451533004253
0.5343124118334593,0.459902754063787,0.4291405522426677,0.42824652477344805,0.4669397333048635,0.54651455852162,0.5350499837574114,0.5249539710648257,0.5201442470636818,0.6022199627582805
0.4727343576166451,0.5321655455496691,0.46781681484425447,0.4359732387110596,0.4621210607276258,0.5689830129252536,0.48985310441709023,0.548895145161621,0.4712078705123698,0.5319231403245304
0.4964369931271425,0.45917662600947845,0.49865458923958605,0.5159273406420621,0.4829925631581575,0.4802960986524973,0.5344649264400881,0.5328063235088542,0.5317862693617706,0.4928755271723012
0.4416644373137864,0.4911469022736112,0.5230558205606568,0.4867672404104487,0.5031872906807391,0.5349467123254457,0.3973600355512547,0.574441182709184,0.5316198709580543,0.5585854273579063
0.5258203526211389,0.495253515097225,0.4818534133471209,0.5235746194677919,0.4280887748406928,0.4966586007133733,0.45884580437381883,0.5473555247916317,0.5090048321524664,0.49987160385746404
0.4709356610915273,0.5456766089083824,0.5000808703125743,0.4709356610915273,0.5255305904272699,0.5127085639232157,0.5376791333173858,0.463223873073649,0.5483634053342205,0.5925592563624517
0.5083659214316103,0.507165814768057,0.5096863015864811,0.5137267983448551,0.4373510304273081,0.49170204992707117,0.5043173584141708,0.5263748744343895,0.5520797203498191,0.5796874565672718
0.5395591347002443,0.4769598175314246,0.42986612831481025,0.46235402297516837,0.47432388913881546,0.46433583553122104,0.5516579361590936,0.4809237336677151,0.5306858044612452,0.5183816548234009
0.5901759239288075,0.49079203413266564,0.5212251590859311,0.5041709340005703,0.4964639676607792,0.45734251006221666,0.5493450230199598,0.5254178411926729,0.5598132305111945,0.4913946972556105
0.5331615169082005,0.4798264680661421,0.49348072490243206,0.5132074576598871,0.5388004791607729,0.5599966643214953,0.4832681274869117,0.5538539980555609,0.5816098882784528,0.5008451533004253
0.4996015471116917,0.459902754063787,0.4291405522426677,0.42824652477344805,0.4669397333048635,0.54651455852162,0.5350499837574114,0.5249539710648257,0.5201442470636818,0.6022199627582805
0.48050151195944985,0.5321655455496691,0.46781681484425447,0.4359732387110596,0.4621210607276258,0.5689830129252536,0.48985310441709023,0.548895145161621,0.4712078705123698,0.5319231403245304
0.5018550186145332,0.45917662600947845,0.49865458923958605,0.5159273406420621,0.4829925631581575,0.4802960986524973,0.5344649264400881,0.5328063235088542,0.5317862693617706,0.4928755271723012
0.5233466240978523,0.4911469022736112,0.5230558205606568,0.4867672404104487,0.5031872906807391,0.5349467123254457,0.3973600355512547,0.574441182709184,0.5316198709580543,0.5585854273579063
0.44989104628897375,0.495253515097225,0.4818534133471209,0.5235746194677919,0.4280887748406928,0.4966586007133733,0.45884580437381883,0.5473555247916317,0.5090048321524664,0.49987160385746404
0.5120199132922305,0.5456766089083824,0.5000808703125743,0.4709356610915273,0.5255305904272699,0.5127085639232157,0.5376791333173858,0.463223873073649,0.5483634053342205,0.5925592563624517
0.47381954255329467,0.507165814768057,0.5096863015864811,0.5137267983448551,0.4373510304273081,0.49170204992707117,0.5043173584141708,0.5263748744343895,0.5520797203498191,0.5796874565672718
0.495253515097225,0.4769598175314246,0.42986612831481025,0.46235402297516837,0.47432388913881546,0.46433583553122104,0.5516579361590936,0.4809237336677151,0.5306858044612452,0.5183816548234009
0.5901759239288075,0.49079203413266564,0.5212251590859311,0.5041709340005703,0.4964639676607792,0.45734251006221666,0.5493450230199598,0.5254178411926729,0.5598132305111945,0.4913946972556105
0.5331615169082005,0.4798264680661421,0.49348072490243206,0.5132074576598871,0.5388004791607729,0.5599966643214953,0.4832681274869117,0.5538539980555609,0.5816098882784528,0.5008451533004253
0.4996015471116917,0.459902754063787,0.4291405522426677,0.42824652477344805,0.4669397333048635,0.54651455852162,0.5350499837574114,0.5249539710648257,0.5201442470636818,0.6022199627582805
0.48050151195944985,0.5321655455496691,0.46781681484425447,0.4359732387110596,0.4621210607276258,0.5689830129252536,0.48985310441709023,0.548895145161621,0.4712078705123698,0.5319231403245304
0.5018550186145332,0.45917662600947845,0.49865458923958605,0.5159273406420621,0.4829925631581575,0.4802960986524973,0.5344649264400881,0.5328063235088542,0.5317862693617706,0.4928755271723012
0.5233466240978523,0.4911469022736112,0.5230558205606568,0.4867672404104487,0.5031872906807391,0.5349467123254457,0.3973600355512547,0.574441182709184,0.5316198709580543,0.5585854273579063
0.44989104628897375,0.495253515097225,0.4818534133471209,0.5235746194677919,0.4280887748406928,0.4966586007133733,0.45884580437381883,0.5473555247916317,0.5090048321524664,0.49987160385746404
0.5120199132922305,0.5456766089083824,0.5000808703125743,0.4709356610915273,0.5255305904272699,0.5127085639232157,0.5376791333173858,0.463223873073649,0.5483634053342205,0.5925592563624517
0.47381954255329467,0.507165814768057,0.5096863015864811,0.5137267983448551,0.4373510304273081,0.49170204992707117,0.5043173584141708,0.5263748744343895,0.5520797203498191,0.5796874565672718
0.495253515097225,0.4769598175314246,0.42986612831481025,0.46235402297516837,0.47432388913881546,0.46433583553122104,0.5516579361590936,0.4809237336677151,0.5306858044612452,0.5183816548234009
