w1,w2,w3,w4,w5,w6,w7,w8,w9,w10
0.4655642083146149,0.5422926115060859,0.4914069586436724,0.5070532245040152,0.524350310402437,0.4766915583309906,0.49765193205149366,0.48582951909220234,0.4637331536420465,0.4164761773420333
0.5509342417186285,0.4875195169090605,0.551657739632881,0.4955990394805991,0.4637331536420465,0.45840436765223597,0.4586654813958573,0.4558422805297877,0.4842271848053965,0.4515048486497325
0.5392872800107905,0.5458695314891803,0.49856419081451026,0.4566517018781727,0.5481285952093184,0.42430138891989294,0.4832989536804381,0.4027578860923511,0.45657646180840883,0.4359732387110596
0.48050151195944985,0.5274531002140748,0.5323304320047262,0.479193036296264,0.500496811440497,0.45473245816638325,0.5272356320971003,0.5132042976513588,0.4505754947236069,0.4884224321784411
0.47502859335542047,0.506091104750149,0.5166075303480346,0.4994418356681208,0.4736855654330359,0.43854635470259096,0.46843406955917144,0.4823896821475245,0.4204652826087507,0.4196290443366705
0.5078009202056071,0.4911681834838569,0.4466132860139234,0.49003532965120544,0.4561293222542834,0.43049558413915945,0.555980966961371,0.43578839577724204,0.45180624479684683,0.4384512788993802
0.5582203984399949,0.5113328564773636,0.5066983466309185,0.5652536739764829,0.47544813963057087,0.45020161524186436,0.4591544413546592,0.47235899004487075,0.4104058965446665,0.44643604721801927
0.5023890445552879,0.5230558205606568,0.5120199132922305,0.4866415477384782,0.46235402297516837,0.49882593968797806,0.4715428509017155,0.465137797187154,0.4246517944359581,0.47377446148191166
0.45884580437381883,0.532440067835877,0.4713989629705667,0.4933823246695729,0.46829852680214784,0.41072469969861436,0.5011951766595901,0.495253515097225,0.4290164073516316,0.48314166032347683
0.5074446289305619,0.49371294852184966,0.4939867401825116,0.5162121399261665,0.4558755416005387,0.5087782997065352,0.42161722299164567,0.4785043068641039,0.454501722237515,0.3923745884349263
0.45947389860825477,0.5020177821822471,0.5039688984755941,0.45224734029185226,0.48446555654477846,0.47134672193223603,0.513897364274761,0.4368694502318194,0.5147477567231955,0.44616284019853997
0.5485031257201098,0.5275781529307021,0.5576000168954289,0.4968736370994797,0.4934164590043462,0.4494239964547775,0.4606860726663217,0.4758093659099987,0.5013732489413527,0.3754708154173156
0.5392872800107905,0.4806447746149446,0.4872825117000837,0.5014904394068586,0.4402293050023238,0.4643785677079144,0.4920436247321097,0.5249848739016674,0.441628803302084,0.4529382793634228
0.48050151195944985,0.4951438832406731,0.5154689136434925,0.5300156134017902,0.5449983633928628,0.4372221753081161,0.5204209069450594,0.4538487005493719,0.4267493583790282,0.46731712085607535
0.4710788070757206,0.4914069586436724,0.48619505729702134,0.5011182954112404,0.4289986322953096,0.46474805010671766,0.49262175528504504,0.4811876799375843,0.42111458208523334,0.462021358936087
0.5264382000765412,0.4787933319960705,0.45234214202722683,0.4470258752666232,0.5376791333173858,0.41592974624380147,0.5146173501467725,0.4638018041599041,0.47882838119541055,0.5238055727830407
0.5520913441476736,0.5239958217926219,0.4809237336677151,0.5233466240978523,0.43920718356944094,0.45020161524186436,0.4882639383000133,0.45491455557208565,0.4323822136432154,0.47845985686719145
0.5045102866649934,0.5835381550952984,0.5103022137718493,0.49425614269243745,0.4975202605607885,0.469239637765178,0.42200031142399397,0.48983376572622345,0.4330978709232856,0.500864797917481
0.45884580437381883,0.5336675833846638,0.47845985686719145,0.5444748904742209,0.5006644115057037,0.41072469969861436,0.4607680214522592,0.4731018860822931,0.4327423443579964,0.4079183611544536
0.5095513213310979,0.5120199132922305,0.4939867401825116,0.5068662002434775,0.5703197796910647,0.4929245639469999,0.4210220552077837,0.47961227264760603,0.41042237957452904,0.449011523241919
0.4635270091779733,0.47736026967144624,0.49348072490243206,0.5281215321455347,0.5213603413391182,0.4017515265425917,0.49437827554226554,0.4492873956772515,0.4788087456224899,0.503536516184959
0.5509342417186285,0.45917662600947845,0.5790646885990691,0.49932938722446835,0.49473349929982957,0.4832681274869117,0.4641478209518944,0.49924080194797393,0.49458162778915327,0.4015651675790986
0.5415218205483361,0.5141205225714955,0.5047899791091589,0.45450855197483786,0.5159273406420621,0.5101185724089647,0.4782391077263352,0.5295275517837652,0.4711055153512301,0.46795161474602615
0.469084933755507,0.4721873440250552,0.5382307785959948,0.4912426601658797,0.4822969183431388,0.4422050502838789,0.5272356320971003,0.4226835660956499,0.4733423811182452,0.4859868662972589
0.46474805010671766,0.5273424051079534,0.49108852506527806,0.48283178286949946,0.4968554592513199,0.5112717151687518,0.48582951909220234,0.4645289418226298,0.41122433229014976,0.43195514062846163
0.5078009202056071,0.49501883312843925,0.4636147246946124,0.5042386454766263,0.4387568157585546,0.4929245639469999,0.5207113307068457,0.4690695399121471,0.4631755738451725,0.5081833294494696
0.5399762962262168,0.4740150845370878,0.5066983466309185,0.5606409018796398,0.49235003539946526,0.46627894271275,0.4996322724061877,0.47962543686370435,0.3901381798958557,0.4877526901325904
0.498171564908276,0.554263867635747,0.5103022137718493,0.48412916818790774,0.44332740431774315,0.4302724545047566,0.46235402297516837,0.4939867401825116,0.43662428903163025,0.43732890320566403
0.4534222677539653,0.5031872906807391,0.4713989629705667,0.4977391949517678,0.4996322724061877,0.3974319446836345,0.5038811184993801,0.45701990221039407,0.44412345138735454,0.48988664131015525
0.5074446289305619,0.5382024595390165,0.5117667808991716,0.48983376572622345,0.4966586007133733,0.4575729560556617,0.43150827209196985,0.469239637765178,0.43914649460966765,0.46265869440951096
